Group Exit Status,Classroom,Subject,exited_at,GroupID,Group Name,Number of Students,T1,DIP/T2/T3,First Lesson Date,Last Lesson Date,Number of Lesson of Type L(Lesson),Number of Lesson of Type R(Reteach),Number of Lesson of Type C(custom),Total Lesson Taught,Last Lesson Enter,Number of Weekly Assessments,Exit Assessments Given,,
Close,PL4,Math,11/17/15,1270,T1 Rote Counting,5,5,0,10/16/15,11/5/15,6,1,0,7,2.21,0,No,,
Close,PSP3,Math,11/23/15,1272,T1 Rote Counting,6,6,0,11/5/15,11/6/15,6,0,0,6,2.2,0,Yes,,
Close,PSP3,Math,11/23/15,1273,T1 Quantification,5,5,0,11/6/15,11/6/15,5,0,0,5,2.2,0,Yes,,
Close,PSP3,Math,11/23/15,1274,T1 Quantification,5,5,0,11/6/15,11/6/15,5,0,0,5,2.2,0,Yes,,
Close,PSP3,Math,11/23/15,1275,T1 Rote Counting,4,4,0,11/6/15,11/6/15,5,0,0,5,2.1,0,Yes,,
Close,CH2,Math,10/21/15,1277,T1 Quantification,6,6,0,10/19/15,10/21/15,0,0,0,0,NULL,0,Yes,,
Close,CH3,Literacy,2/1/16,1279,T1 Rhyme,5,5,0,10/20/15,12/14/15,8,3,0,11,3.11,0,Yes,,
Close,CH6,Math,11/29/15,1280,T1 Rational Counting,2,2,0,10/20/15,11/2/15,6,0,0,6,3.3,0,Yes,,
Close,CH3,Literacy,2/1/16,1281,T1 Rhyme,6,6,0,10/20/15,12/14/15,5,6,0,11,2.11,0,No,,
Close,CH6,Math,11/29/15,1282,T1 Quantification,2,2,0,10/20/15,10/20/15,0,0,0,0,NULL,0,Yes,,
Close,CH2,Literacy,10/21/15,1283,T1 Syllables,4,4,0,10/21/15,10/21/15,0,0,0,0,NULL,0,Yes,,
Close,CH2,Literacy,11/3/15,1284,T1 Compound Words,4,4,0,11/3/15,11/3/15,0,0,0,0,NULL,0,Yes,,
Open,CH2,Literacy,NULL,2533,T1 Rhyme,4,4,0,2/2/16,3/15/16,6,2,0,8,4.1,0,No,,
Close,PSP1,Math,12/9/15,1297,T1 Rote Counting,5,5,0,11/2/15,11/9/15,7,0,0,7,1.5,0,No,,
Close,PSP1,Math,12/9/15,1298,T1 Rote Counting,5,5,0,11/2/15,11/9/15,5,0,0,5,1.5,0,No,,
Close,SW2,Math,12/2/15,1301,T1 Quantification,5,5,0,10/29/15,11/19/15,5,0,0,5,2.1,0,Yes,,
Close,PSP2,Literacy,11/19/15,1302,T1 Rhyme,5,5,0,10/21/15,11/9/15,8,0,0,8,3.1,0,No,,
Close,CH6,Literacy,2/2/16,1303,RAZ,5,5,0,10/21/15,12/10/15,19,2,0,21,6.1,6,No,,
Close,CH2,Math,2/3/16,1304,T1 Number Symbols,6,6,0,10/21/15,12/14/15,21,0,0,21,4.3,0,Yes,,
Close,CH3,Math,11/10/15,1305,T1 Rote Counting,4,4,0,10/26/15,11/6/15,8,0,0,8,2.3,0,No,,
Close,CH3,Math,11/10/15,1306,T1 Rote Counting,4,4,0,10/26/15,11/6/15,7,1,0,8,2.2,0,No,,
Close,CH2,Math,2/3/16,1308,T1 Rational Counting,7,7,0,10/21/15,12/14/15,19,0,0,19,4.3,0,Yes,,
Close,SW4,Math,11/12/15,1318,T1 Quantification,6,6,0,10/21/15,11/4/15,5,0,0,5,2.3,0,Yes,,
Close,SW4,Math,11/12/15,1319,T1 Quantification,5,5,0,10/21/15,11/4/15,5,0,0,5,2.3,0,Yes,,
Open,CH5,Literacy,NULL,2398,RAZ,6,6,0,2/1/16,3/15/16,16,0,0,16,5.2,3,No,,
Close,CH1,Math,11/18/15,1321,T1 Rational Counting,6,6,0,11/3/15,11/9/15,5,0,0,5,1.5,0,No,,
Close,CH3,Math,11/10/15,1322,T1 Quantification,7,7,0,10/26/15,11/4/15,4,0,0,4,2.1,0,No,,
Close,CH3,Math,2/1/16,1323,T1 Rote Counting,6,6,0,10/26/15,11/30/15,10,5,0,15,2.31,2,No,,
Close,CH7,Math,11/16/15,1325,T1 Comparative Value,4,4,0,11/2/15,11/2/15,1,0,0,1,1.1,0,No,,
Close,DP4,Literacy,2/4/16,1326,T1 Rhyme,6,6,0,11/2/15,2/4/16,9,0,0,9,3.3,0,Yes,,
Close,DP3,Articulation,NULL,1328,T2 F and S,1,0,1,12/2/15,1/11/16,18,0,0,18,6.3,1,No,,
Close,PSP4,Literacy,2/1/16,1329,T1 Rhyme,6,6,0,10/22/15,12/9/15,15,0,0,15,5.3,2,No,,
Close,PSP4,Literacy,11/23/15,1330,T1 Rhyme,6,4,2,10/22/15,11/19/15,11,0,0,11,4.2,0,No,,
Close,PSP4,Literacy,11/9/15,1331,T1 Syllables,5,5,0,10/22/15,10/28/15,7,0,0,7,2.3,0,No,,
Close,PSP4,Literacy,11/9/15,1332,T1 Compound Words,4,4,0,10/22/15,10/28/15,6,0,0,6,2.3,0,No,,
Close,PSP4,Math,12/9/15,1333,T1 Rational Counting,4,4,0,12/2/15,12/9/15,5,0,0,5,3.3,0,Yes,,
Close,PSP4,Math,11/10/15,1334,T1 Quantification,4,4,0,11/10/15,11/10/15,6,0,0,6,2.3,0,Yes,,
Close,PSP4,Language,11/18/15,1335,T1 Expression: Descriptive Language,2,2,0,10/22/15,10/28/15,2,0,0,2,1.2,0,No,,
Open,PSP1,Language,NULL,2693,T1 Expression: Ask & Answer,6,6,0,2/7/16,3/15/16,7,0,0,7,2.3,0,Yes,,
Close,SW1,Math,10/27/15,1342,T1 Rote Counting,4,4,0,10/26/15,10/26/15,3,0,0,3,1.3,0,No,,
Open,CH5,Literacy,NULL,2396,T1 Rhyme,5,0,5,2/1/16,3/15/16,14,4,0,18,5.1,3,No,,
Open,PSP1,Language,NULL,2956,T1 Vocabulary,6,6,0,3/15/16,3/15/16,1,0,0,1,1.1,0,No,,
Open,CH7,Literacy,NULL,2424,T1 Rhyme,4,4,0,2/8/16,3/15/16,16,0,0,16,6.1,3,Yes,,
Open,PSP1,Language,NULL,2957,T1 Vocabulary,5,5,0,3/15/16,3/15/16,1,0,0,1,1.1,0,No,,
Close,SW3,Literacy,11/9/15,1352,T1 Syllables,4,4,0,10/27/15,11/4/15,5,0,0,5,2.2,0,No,,
Close,SW3,Literacy,11/9/15,1353,T1 Syllables,7,7,0,10/27/15,11/4/15,6,0,0,6,2.2,0,No,,
Close,SW3,Literacy,11/9/15,1354,T1 Syllables,6,6,0,10/27/15,11/4/15,6,0,0,6,2.2,0,No,,
Close,DP4,Literacy,2/4/16,1359,T1 Phonemes,7,7,0,10/27/15,2/4/16,6,1,0,7,2.3,0,Yes,,
Close,DP4,Literacy,2/4/16,1360,T1 Phonemes,4,4,0,10/27/15,2/4/16,8,0,0,8,3.2,0,Yes,,
Open,LP2,Math,NULL,2950,T1 Number Symbols,5,5,0,3/1/16,3/14/16,5,0,0,5,2.1,0,No,,
Open,PL2,Math,NULL,2992,T1 Subtraction Strategies,6,6,0,3/14/16,3/14/16,1,0,0,1,1.1,0,No,,
Close,CH6,Math,2/2/16,1363,T1 Subtraction Strategies,5,5,0,10/28/15,1/11/16,18,1,0,19,6.3,0,Yes,,
Close,SW1,Math,10/27/15,1365,T1 Rational Counting,4,4,0,10/27/15,10/27/15,3,0,0,3,1.3,0,Yes,,
Close,SW1,Math,2/4/16,1366,T1 Quantification,5,5,0,10/29/15,10/29/15,1,0,0,1,1.1,0,No,,
Close,SW1,Math,2/4/16,1367,T1 Quantification,4,4,0,10/29/15,10/29/15,1,0,0,1,1.1,0,No,,
Close,SW4,Math,11/19/15,1368,T1 Number Symbols,7,7,0,10/27/15,11/18/15,8,0,0,8,2.4,0,Yes,,
Close,SW1,Math,2/4/16,1369,T1 Comparative Value,4,4,0,10/29/15,10/29/15,1,0,0,1,1.1,0,No,,
Close,SW1,Math,2/4/16,1370,T1 Comparative Value,4,4,0,10/29/15,10/29/15,1,0,0,1,1.1,0,No,,
Close,CH4,Literacy,11/10/15,1372,T1 Rhyme,6,6,0,10/29/15,11/4/15,5,0,0,5,2.1,0,No,,
Close,LP3,Math,11/9/15,1376,T1 Number Symbols,5,5,0,10/30/15,10/30/15,0,0,0,0,NULL,0,Yes,,
Close,LP3,Math,11/9/15,1377,T1 Number Symbols,7,7,0,10/30/15,10/30/15,0,0,0,0,NULL,0,Yes,,
Close,LP3,Math,1/31/16,1378,T1 Number Symbols,8,8,0,10/30/15,1/20/16,11,0,0,11,4.3,1,Yes,,
Close,CH4,Literacy,11/10/15,1379,T1 Rhyme,6,6,0,11/4/15,11/4/15,2,0,0,2,1.2,0,No,,
Close,LP3,Literacy,11/17/15,1383,T1 Rhyme,5,5,0,11/17/15,11/17/15,14,0,0,14,2.3,0,Yes,,
Close,LP3,Literacy,11/4/15,1384,T1 Syllables,7,7,0,11/4/15,11/4/15,0,0,0,0,NULL,0,Yes,,
Close,LP3,Literacy,11/17/15,1385,T1 Compound Words,6,6,0,11/4/15,11/17/15,6,0,0,6,2.3,0,Yes,,
Close,CH5,Math,11/6/15,1386,T1 Rote Counting,5,5,0,11/2/15,11/6/15,3,0,0,3,1.3,0,Yes,,
Close,CH5,Math,1/29/16,1388,T1 Rote Counting,5,4,1,11/2/15,1/29/16,19,11,5,35,4.5,3,Yes,,
Close,CH5,Math,11/6/15,1389,T1 Quantification,2,2,0,11/2/15,11/4/15,2,0,0,2,1.2,0,Yes,,
Close,CH5,Math,1/29/16,1390,T1 Number Symbols,5,5,0,11/2/15,1/29/16,20,13,1,34,5.3,3,Yes,,
Close,CH5,Math,1/29/16,1391,T1 Addition Strategies,7,7,0,11/2/15,1/29/16,21,3,0,24,6.4,0,Yes,,
Close,SW3,ELL,NULL,1399,T2 ELL Weeks 6-10,2,0,2,10/30/15,11/23/15,12,0,0,12,4.3,0,No,,
Close,LP3,Math,2/4/16,1400,T1 Number Symbols,5,5,0,11/3/15,1/31/16,12,0,0,12,5.3,2,Yes,,
Close,LP3,Math,11/4/15,1401,T1 Comparative Value,6,6,0,11/3/15,11/3/15,0,0,0,0,NULL,0,Yes,,
Close,CH1,Math,11/18/15,1402,T1 Quantification,4,4,0,11/2/15,11/3/15,5,0,0,5,1.5,0,No,,
Close,CH1,Math,11/18/15,1403,T1 Quantification,3,3,0,11/2/15,11/3/15,6,0,0,6,1.5,0,No,,
Close,CH1,Math,11/18/15,1404,T1 Quantification,5,5,0,11/3/15,11/3/15,2,0,0,2,1.2,0,No,,
Close,PL3,Literacy,2/1/16,1410,T1 Compound Words,6,6,0,11/2/15,1/28/16,7,0,0,7,2.3,0,Yes,,
Close,PSP1,Math,12/9/15,1411,T1 Quantification,6,6,0,11/2/15,11/10/15,5,0,0,5,1.4,0,No,,
Close,DK4,Articulation,NULL,1412,T2 F and S,1,0,1,11/2/15,1/29/16,18,0,0,18,6.3,2,No,,
Close,PSP1,Math,12/9/15,1413,T1 Quantification,6,6,0,11/2/15,11/5/15,3,0,0,3,1.3,0,No,,
Close,CH6,Math,2/2/16,1414,T1 Number Symbols,5,5,0,11/2/15,1/13/16,20,7,0,27,6.4,0,No,,
Close,CH5,Literacy,12/2/15,1416,T1 Word Awareness,5,5,0,11/3/15,12/1/15,7,1,0,8,2.31,3,Yes,,
Close,CH5,Literacy,1/30/16,1417,T1 Rhyme,6,6,0,11/3/15,1/30/16,12,11,0,23,4.2,3,Yes,,
Close,CH5,Literacy,1/31/16,1418,T1 Rhyme,6,6,0,11/3/15,1/30/16,15,9,0,24,5.1,3,Yes,,
Close,CH5,Literacy,1/30/16,1419,T1 Phonemes,6,6,0,11/3/15,1/30/16,9,13,0,22,3.31,3,Yes,,
Close,CH6,Math,2/2/16,1420,T1 Addition Strategies,4,4,0,11/3/15,1/20/16,20,1,0,21,6.3,0,No,,
Close,DP1,Literacy,1/28/16,1421,T1 Syllables,5,5,0,12/10/15,12/14/15,3,0,0,3,2.1,1,No,,
Close,DP1,Literacy,1/28/16,1422,T1 Syllables,5,5,0,11/3/15,12/14/15,4,2,0,6,2.1,1,No,,
Close,DP1,Literacy,1/28/16,1423,T1 Syllables,6,6,0,11/3/15,12/14/15,4,2,0,6,2.1,1,No,,
Close,DP1,Literacy,1/28/16,1424,T1 Syllables,6,6,0,11/3/15,12/14/15,5,2,0,7,2.1,1,No,,
Close,CH2,Literacy,2/1/16,1425,T1 Phonemes,5,5,0,11/18/15,12/9/15,3,0,0,3,1.3,0,No,,
Close,DP1,Articulation,NULL,1427,T2 K and G,1,1,0,11/10/15,2/1/16,18,0,0,18,6.3,1,No,,
Close,CH4,Literacy,11/18/15,1428,T1 Compound Words,6,6,0,11/4/15,11/18/15,8,0,0,8,2.3,0,Yes,,
Close,DP5,Math,1/27/16,1429,T1 Rote Counting,5,5,0,11/3/15,1/21/16,7,0,0,7,3.1,0,Yes,,
Close,OK6,Articulation,NULL,1430,T2 K and G,1,0,1,11/3/15,11/9/15,3,0,0,3,1.3,0,No,,
Close,DP2,Articulation,NULL,1435,T2 K and G,1,0,1,11/10/15,12/18/15,18,0,0,18,6.3,0,No,,
Close,PSP1,Literacy,12/9/15,1436,T1 Rhyme,4,4,0,11/4/15,11/11/15,6,0,0,6,2.3,0,No,,
Close,SW4,Literacy,11/12/15,1437,T1 Syllables,4,4,0,11/5/15,11/5/15,1,0,0,1,1.2,0,No,,
Close,SW4,Literacy,12/10/15,1438,T1 Syllables,6,6,0,11/5/15,12/9/15,10,0,0,10,2.3,0,Yes,,
Close,PSP1,Literacy,12/9/15,1439,T1 Rhyme,5,5,0,11/4/15,11/10/15,5,0,0,5,2.2,0,No,,
Close,SW4,Literacy,11/12/15,1440,T1 Rhyme,4,4,0,11/4/15,11/5/15,2,0,0,2,1.2,0,No,,
Close,PSP1,Literacy,12/9/15,1441,T1 Syllables,7,7,0,11/6/15,11/10/15,6,0,0,6,2.2,0,No,,
Close,PSP1,Literacy,12/9/15,1442,T1 Syllables,7,7,0,11/6/15,11/10/15,5,0,0,5,2.2,0,No,,
Close,PSP1,Language,1/8/16,1443,T1 Expression: Descriptive Language,4,4,0,11/5/15,1/7/16,7,0,0,7,3.1,0,Yes,,
Close,PSP1,Language,1/8/16,1444,T1 Expression: Descriptive Language,5,5,0,11/17/15,12/13/15,5,0,0,5,2.2,0,No,,
Close,PSP1,Language,2/7/16,1445,T1 Expression: Ask & Answer,5,5,0,1/12/16,1/12/16,5,0,0,5,2.3,0,Yes,,
Close,LP3,Math,2/29/16,1446,T1 Addition Strategies,6,6,0,11/4/15,2/29/16,18,0,0,18,6.3,1,Yes,,
Close,PSP1,Language,2/7/16,1448,T1 Expression: Ask & Answer,6,6,0,1/12/16,1/19/16,5,0,0,5,2.3,0,Yes,,
Open,LP2,Math,NULL,2905,T1 Number Symbols,5,5,0,2/29/16,3/14/16,4,0,0,4,2.1,0,No,,
Open,LP2,Math,NULL,2951,T1 Number Symbols,5,5,0,3/1/16,3/14/16,4,0,0,4,2.1,0,No,,
Close,OK4,Math,2/18/16,1451,T1 Rote Counting,5,5,0,12/7/15,2/17/16,13,1,0,14,3.1,0,Yes,,
Close,OK7,Math,1/28/16,1453,T1 Number Symbols,6,6,0,11/30/15,11/30/15,3,0,0,3,1.3,0,No,,
Close,CH5,Math,1/29/16,1455,T1 Quantification,6,6,0,11/9/15,1/29/16,19,4,0,23,6.1,1,Yes,,
Close,CH4,Math,12/10/15,1456,T1 One-to-One,3,3,0,11/9/15,12/10/15,10,0,0,10,2.5,3,Yes,,
Close,CH4,Math,2/1/16,1457,T1 Rote Counting,7,7,0,11/9/15,1/5/16,9,1,0,10,2.41,1,Yes,,
Close,CH4,Math,2/1/16,1458,T1 Rote Counting,6,6,0,11/9/15,1/6/16,8,2,0,10,2.3,1,No,,
Close,CH4,Math,12/11/15,1459,T1 Rational Counting,7,7,0,11/16/15,12/1/15,5,0,0,5,1.5,1,No,,
Close,DK3,Articulation,NULL,1460,T2 T and D,1,0,1,1/29/16,1/29/16,18,0,0,18,6.3,6,No,,
Close,PSP3,Literacy,2/17/16,1465,T1 Phonemes,10,10,0,11/9/15,2/17/16,10,3,0,13,2.3,3,Yes,,
Close,PSP3,Literacy,12/6/15,1467,T1 Rhyme,8,8,0,11/9/15,12/6/15,6,0,0,6,2.3,2,Yes,,
Close,PSP3,Literacy,11/29/15,1468,T1 Syllables,7,7,0,11/9/15,11/29/15,8,0,0,8,2.3,3,Yes,,
Open,PL4,Math,NULL,2550,T1 Number Symbols,6,6,0,2/2/16,3/14/16,5,2,0,7,2.2,0,Yes,,
Open,CH7,Math,NULL,2880,T1 Rote Counting,6,6,0,3/14/16,3/14/16,1,0,0,1,1.1,0,No,,
Open,CH7,Math,NULL,2884,T1 Number Symbols,4,4,0,2/23/16,3/14/16,6,0,0,6,2.1,1,No,,
Open,LP2,Math,NULL,2351,T1 Rational Counting,4,4,0,2/4/16,3/14/16,9,0,0,9,3.2,0,Yes,,
Close,DP1,Math,2/25/16,1477,T1 Rote Counting,3,3,0,11/9/15,11/13/15,2,0,0,2,1.2,0,Yes,,
Open,SW3,Math,NULL,2887,T1 Rational Counting,1,1,0,2/24/16,3/14/16,4,0,0,4,1.4,0,No,,
Open,PSP1,ELL,NULL,2751,T1 ELL Units 7-8 DIP,1,0,1,2/10/16,3/14/16,0,0,0,0,NULL,5,No,,
Close,DP1,Math,2/25/16,1480,T1 Rational Counting,7,7,0,11/9/15,11/10/15,2,0,0,2,1.2,0,No,,
Close,DK4,Literacy,1/29/16,1481,T1 Rhyme,7,3,4,11/10/15,1/29/16,11,2,0,13,4.3,5,Yes,,
Close,DK4,Literacy,1/29/16,1482,T1 Phonemes,4,4,0,11/10/15,12/10/15,10,0,0,10,3.3,0,Yes,,
Close,CH2,Math,2/3/16,1483,T1 Addition Strategies,2,2,0,11/12/15,12/14/15,8,0,0,8,2.3,0,Yes,,
Close,DK4,Literacy,1/29/16,1484,T1 Compound Words,4,3,1,11/10/15,1/29/16,12,0,0,12,3.3,2,Yes,,
Open,CH1,ELL,NULL,2733,T1 ELL Units 7-8 DIP,2,0,2,2/16/16,3/14/16,0,0,0,0,NULL,5,No,,
Close,DK4,Literacy,1/29/16,1486,T1 Syllables,1,0,1,11/10/15,1/29/16,12,0,0,12,4.3,4,Yes,,
Close,CH8,Math,2/2/16,1487,T1 Rote Counting,5,5,0,11/17/15,1/29/16,9,0,0,9,3.2,0,Yes,,
Close,CH8,Math,2/2/16,1488,T1 Number Symbols,4,4,0,11/16/15,1/29/16,9,0,0,9,6.3,0,Yes,,
Close,CH8,Math,2/2/16,1489,T1 Rote Counting,3,3,0,11/16/15,1/27/16,12,0,0,12,4.5,1,Yes,,
Close,PL1,Language,2/3/16,1490,T1 Expression: Descriptive Language,7,7,0,11/9/15,1/28/16,7,0,0,7,2.3,1,Yes,,
Close,PL1,Language,1/31/16,1491,T1 Expression: Ask & Answer,4,4,0,1/21/16,1/27/16,7,0,0,7,3.2,0,Yes,,
Close,PL1,Language,1/31/16,1492,T1 Expression: Descriptive Language,8,8,0,11/9/15,1/28/16,7,0,0,7,2.3,0,Yes,,
Close,PSP3,Literacy,11/17/15,1495,T1 Rhyme,6,4,2,11/9/15,11/16/15,6,0,0,6,2.3,1,No,,
Open,PL4,Literacy,NULL,2545,T1 Phonemes,3,2,1,2/4/16,3/14/16,14,3,0,17,4.3,4,No,,
Open,LP1,Language,NULL,2567,T1 Conversations,2,2,0,2/8/16,3/14/16,4,0,0,4,2.1,0,No,,
Close,SW3,Math,11/12/15,1498,T1 Rational Counting,8,8,0,11/10/15,11/10/15,1,0,0,1,1.1,0,No,,
Open,PL4,Literacy,NULL,2546,RAZ,7,7,0,2/4/16,3/14/16,19,0,0,19,5.3,0,No,,
Close,SW3,Math,2/22/16,1500,T1 Rational Counting,6,6,0,11/10/15,11/10/15,2,0,0,2,1.1,0,Yes,,
Close,SW3,Math,11/30/15,1501,T1 Number Symbols,1,1,0,11/10/15,11/30/15,6,0,0,6,2.1,1,Yes,,
Open,PL2,Language,NULL,2985,T1 Conversations,7,7,0,3/10/16,3/14/16,4,0,0,4,2.1,0,No,,
Close,SW3,Literacy,11/23/15,1503,T1 Word Awareness,6,6,0,11/10/15,11/23/15,8,0,0,8,2.3,0,Yes,,
Close,SW3,Literacy,11/30/15,1504,T1 Rhyme,7,7,0,11/10/15,11/30/15,8,2,0,10,2.3,0,Yes,,
Close,SW3,Literacy,11/23/15,1505,T1 Compound Words,2,2,0,11/10/15,11/23/15,6,0,0,6,2.3,0,Yes,,
Close,SW3,Literacy,1/7/16,1506,T1 Phonemes,4,4,0,11/10/15,1/13/16,8,0,0,8,2.3,0,Yes,,
Close,SW3,Language,11/18/15,1507,T1 Oral Comprehension,5,1,4,11/13/15,11/13/15,6,0,0,6,2.3,0,Yes,,
Close,SW3,Language,11/19/15,1508,T1 Expression: Descriptive Language,6,6,0,11/13/15,11/19/15,7,0,0,7,2.3,0,Yes,,
Close,CH1,Math,2/1/16,1509,T1 Number Symbols,4,4,0,11/16/15,12/14/15,5,2,0,7,1.5,0,No,,
Close,CH1,Math,2/1/16,1510,T1 Number Symbols,4,4,0,11/17/15,12/14/15,6,0,0,6,2.1,0,No,,
Close,CH1,Math,2/1/16,1511,T1 Number Symbols,4,4,0,11/16/15,12/9/15,6,0,0,6,2.1,0,No,,
Close,CH1,Math,2/1/16,1512,T1 Quantification,6,6,0,11/16/15,12/9/15,6,2,0,8,2.1,0,Yes,,
Close,CH1,Literacy,12/2/15,1513,T1 Compound Words,1,1,0,11/9/15,12/1/15,3,0,0,3,1.3,0,Yes,,
Close,CH2,Literacy,2/1/16,1514,T1 Compound Words,6,6,0,11/9/15,12/10/15,7,0,0,7,2.3,0,No,,
Open,DK2,Language,NULL,2703,T1 Conversations,3,3,0,3/14/16,3/14/16,1,0,0,1,1.1,0,No,,
Close,CH1,Literacy,2/1/16,1516,T1 Rhyme,4,4,0,11/10/15,1/20/16,4,9,0,13,2.111111,1,No,,
Close,CH1,Literacy,2/1/16,1517,T1 Rhyme,6,6,0,11/10/15,1/20/16,5,7,0,12,2.211,0,No,,
Open,PL4,Literacy,NULL,2920,T1 Phonemes,2,2,0,2/29/16,3/14/16,6,0,0,6,2.3,0,No,,
Open,DK2,Language,NULL,2188,T1 Expression: Ask & Answer,4,4,0,1/19/16,3/14/16,3,0,0,3,1.3,0,No,,
Close,CH1,Literacy,2/1/16,1520,T1 Rhyme,4,4,0,11/10/15,1/19/16,6,3,0,9,2.3,2,No,,
Close,CH1,Literacy,2/1/16,1521,T1 Rhyme,4,4,0,11/17/15,1/20/16,8,3,0,11,3.21,0,Yes,,
Open,CH7,Language,NULL,109,T1 Expression: Descriptive Language,6,6,0,9/18/15,3/14/16,6,0,0,6,2.3,0,No,,
Close,PL3,Literacy,2/1/16,1523,T1 Rhyme,5,5,0,11/10/15,12/15/15,10,3,0,13,3.3,0,Yes,,
Close,CH5,Literacy,11/23/15,1524,T1 Compound Words,1,1,0,11/9/15,11/23/15,6,0,0,6,2.3,0,Yes,,
Close,CH2,Literacy,12/8/15,1525,T1 Word Awareness,1,1,0,11/9/15,11/30/15,2,0,0,2,1.2,0,Yes,,
Open,DK2,Language,NULL,2187,T1 Expression: Descriptive Language,6,6,0,2/8/16,3/14/16,4,0,0,4,2.1,0,No,,
Close,PL3,Literacy,2/3/16,1527,T1 Phonemes,4,3,1,11/12/15,2/2/16,4,3,4,11,2.21,0,No,,
Close,PSP4,Literacy,2/1/16,1528,T1 Initial Sounds,4,4,0,11/12/15,12/1/15,6,0,0,6,2.3,1,No,,
Open,DK2,Language,NULL,2186,T1 Expression: Descriptive Language,6,6,0,1/19/16,3/14/16,4,0,0,4,2.1,0,No,,
Close,CH4,Literacy,2/1/16,1530,T1 Rhyme,6,6,0,11/12/15,1/6/16,8,0,0,8,3.2,0,No,,
Close,CH4,Literacy,2/1/16,1531,T1 Rhyme,5,5,0,11/12/15,1/6/16,9,0,0,9,3.3,0,Yes,,
Close,CH8,Literacy,1/28/16,1532,T1 Compound Words,6,6,0,11/18/15,12/1/15,5,0,0,5,2.1,0,No,,
Close,CH7,Literacy,2/1/16,1533,T1 Rhyme,4,4,0,11/19/15,1/31/16,9,1,0,10,3.3,1,Yes,,
Close,LP3,Math,2/2/16,1535,T1 Rational Counting,5,5,0,11/9/15,1/31/16,11,1,0,12,4.21,2,Yes,,
Open,DK2,Language,NULL,2185,T1 Expression: Descriptive Language,6,6,0,1/19/16,3/14/16,4,0,0,4,2.1,0,No,,
Close,PL3,Math,2/1/16,1537,T1 Rote Counting,7,5,2,11/10/15,1/5/16,14,0,0,14,3.1,3,No,,
Close,PL3,Math,2/1/16,1538,T1 Quantification,6,6,0,11/10/15,1/29/16,10,0,0,10,4.1,0,Yes,,
Close,PL3,Math,2/1/16,1539,T1 Number Symbols,5,5,0,11/10/15,2/1/16,9,0,0,9,3.3,0,Yes,,
Open,CH7,Language,NULL,108,T1 Expression: Descriptive Language,6,6,0,9/18/15,3/14/16,7,0,0,7,2.3,0,No,,
Close,PL3,Math,2/1/16,1541,T1 Number Symbols,5,5,0,11/10/15,2/1/16,9,0,0,9,3.3,0,Yes,,
Close,PL2,Math,1/28/16,1542,T1 Number Symbols,7,7,0,11/10/15,1/28/16,9,12,0,21,3.1,0,Yes,,
Close,DK3,Literacy,2/3/16,1543,T1 Rhyme,6,6,0,11/9/15,12/8/15,12,2,0,14,4.2,1,Yes,,
Close,DK3,Literacy,2/3/16,1544,T1 Rhyme,7,7,0,11/9/15,12/3/15,8,0,0,8,3.2,1,Yes,,
Close,DK3,Literacy,2/3/16,1545,T1 Phonemes,3,3,0,11/9/15,12/3/15,6,0,0,6,3.1,1,Yes,,
Open,PL2,Language,NULL,2987,T1 Expression: Ask & Answer,5,5,0,3/14/16,3/14/16,2,0,0,2,1.1,0,No,,
Close,PL2,Math,2/1/16,1547,T1 Number Symbols,7,7,0,11/10/15,2/1/16,6,10,0,16,2.2,0,Yes,,
Close,DK2,Literacy,1/28/16,1551,T1 Rhyme,9,5,4,11/12/15,1/19/16,11,2,0,13,3.2,2,No,,
Close,DK2,Literacy,1/28/16,1553,T1 Compound Words,2,2,0,11/16/15,12/18/15,7,1,0,8,3.11,0,No,,
Open,LP1,Language,NULL,2565,T1 Expression: Descriptive Language,7,7,0,2/8/16,3/14/16,5,0,0,5,2.1,0,No,,
Close,CH6,Literacy,2/1/16,1555,T1 Phonemes,4,4,0,11/10/15,1/13/16,10,7,0,17,5.3,0,Yes,,
Close,CH6,Literacy,2/2/16,1556,RAZ,7,7,0,11/10/15,1/13/16,15,2,0,17,5.3,4,No,,
Close,CH3,Math,2/1/16,1557,T1 Quantification,6,6,0,11/12/15,12/8/15,10,2,0,12,3.1,0,Yes,,
Close,CH3,Math,12/1/15,1560,T1 Number Symbols,5,5,0,11/12/15,11/30/15,6,0,0,6,2.3,0,Yes,,
Close,CH3,Math,12/1/15,1561,T1 Number Symbols,6,6,0,11/12/15,11/30/15,6,0,0,6,2.3,0,Yes,,
Close,PL1,Literacy,2/2/16,1563,T1 Compound Words,2,2,0,11/10/15,12/10/15,15,0,0,15,4.3,0,Yes,,
Close,PL1,Literacy,11/12/15,1565,T2 Rhyme,8,8,0,11/10/15,11/12/15,2,0,0,2,1.2,0,No,,
Close,CH4,Literacy,2/1/16,1567,T1 Rhyme,5,5,0,11/10/15,1/6/16,8,3,0,11,3.2,0,Yes,,
Open,OK4,Literacy,NULL,2809,T1 Compound Words,6,6,0,2/17/16,3/14/16,13,0,0,13,4.3,0,Yes,,
Close,SW5,Math,12/17/15,1569,T1 Quantification,4,3,1,12/17/15,12/17/15,2,0,0,2,1.5,0,Yes,,
Close,SW5,Math,12/18/15,1570,T1 Addition Strategies,5,5,0,12/17/15,12/18/15,4,0,0,4,2.3,0,Yes,,
